iteration	posterior	likelihood	prior	Nobs	Nfossils	root_obs	ext_obs	DA_counts	root_est	ext_est	q_est	a_est	sig2_est
0	-63.69157155117388	-53.96761322207427	-9.72395832909961	8	18.0	52.5	5.0	1000	58.33069197358792	0.0	0.0008402771803463047	0.0	5.15077158485299
100	-31.920212297819877	-23.803577062696757	-8.11663523512312	8	18.0	52.5	5.0	1000	85.02645267947133	0.0	0.0011544589171859896	4.89704327259717	3.7513191886200628
200	-31.953289361129563	-23.94493267057149	-8.008356690558072	8	18.0	52.5	5.0	1000	63.32443654528195	0.0	0.001215824039934898	7.232048476315711	3.4798957351221214
300	-32.22547909269259	-24.50135043956309	-7.724128653129499	8	18.0	52.5	5.0	1000	99.11644410508617	0.0	0.001407383107279697	4.73496062225473	2.5549705090197357
400	-32.657249515741306	-24.86499633257597	-7.792253183165334	8	18.0	52.5	5.0	1000	78.23610062362346	0.0	0.0005925580272899977	6.863664540720751	2.2785789714000795
500	-32.29012988598531	-24.592511800020418	-7.69761808596489	8	18.0	52.5	5.0	1000	111.37235199834186	0.0	0.0006961464467695823	4.6726915229832215	1.6535257739682538
600	-32.06744355458166	-24.43079932778024	-7.6366442268014225	8	18.0	52.5	5.0	1000	80.40241564566335	0.0	0.0012805418124123419	6.793657964583661	1.2469648812681005
700	-31.302306816102522	-23.58625605053321	-7.716050765569314	8	18.0	52.5	5.0	1000	71.8868631961584	0.0	0.0019250183894139242	6.1239326003950305	2.6084308481650673
800	-31.244446863874728	-23.304023695309443	-7.940423168565287	8	18.0	52.5	5.0	1000	67.27988215746723	0.0	0.0023213358556524203	5.629839715462483	3.5082189615879833
900	-31.410382701751683	-22.857008067600987	-8.553374634150696	8	18.0	52.5	5.0	1000	60.55816164968077	0.0	0.0030645480263293756	5.181342746593684	4.44201887079141
1000	-32.26032807089901	-23.66581623295868	-8.594511837940326	8	18.0	52.5	5.0	1000	59.90558920514326	0.0	0.004851076523684428	5.4840885917120845	4.516628831274241
1100	-33.218065251907454	-23.933753722890728	-9.284311529016726	8	18.0	52.5	5.0	1000	55.03697293789314	0.0	0.005755257858710318	5.275544835832165	4.998375835428112
1200	-33.30398991674686	-22.7799766807257	-10.524013236021158	8	18.0	52.5	5.0	1000	60.94587605204412	0.0	0.0020420279744997453	5.227336832858942	5.478113676260528
1300	-32.68293505074181	-23.600550840698233	-9.082384210043578	8	18.0	52.5	5.0	1000	68.32996961013333	0.0	0.002851539113580244	4.607767485079027	4.845498049948351
1400	-33.9079697600791	-23.604219396375342	-10.303750363703752	8	18.0	52.5	5.0	1000	70.68821114303996	0.0	0.0020480693377854225	3.9344388364010485	5.40641428165092
1500	-33.78962668367173	-23.675773348002043	-10.113853335669681	8	18.0	52.5	5.0	1000	67.83282672409663	0.0	0.0017180835413865795	3.9048767212115614	5.329253497213988
1600	-35.9732799405859	-23.415961687136644	-12.55731825344925	8	18.0	52.5	5.0	1000	60.227321699355706	0.0	0.0009032953889654969	5.3693374890673145	5.980179641729405
1700	-36.98219235926214	-26.91021438428804	-10.071977974974104	8	18.0	52.5	5.0	1000	102.42704920326972	0.0	0.0013796177310640217	3.262485583080843	5.306878924085474
1800	-31.787886504476866	-22.93080749801176	-8.857079006465106	8	18.0	52.5	5.0	1000	57.96656773844579	0.0	0.002613635091783632	5.745441652514207	4.677994378456592
1900	-32.24126532585901	-24.223212028708	-8.01805329715101	8	18.0	52.5	5.0	1000	60.44012144830568	0.0	0.0013781317402839842	6.876018979761756	3.5411436248444335
2000	-34.23695972289538	-26.331127658643826	-7.905832064251548	8	18.0	52.5	5.0	1000	121.28088248786548	0.0	0.0009308059324874938	3.888425733011829	3.211450526936179
2100	-34.39532402505596	-26.399318397507646	-7.996005627548315	8	18.0	52.5	5.0	1000	102.8140577151538	0.0	0.0008464174983940055	3.6619166798349116	3.4486086227602906
2200	-31.23576382766311	-23.392239134147474	-7.843524693515636	8	18.0	52.5	5.0	1000	71.30907129146645	0.0	0.002760680196748965	5.483419577506838	3.299737874336751
2300	-31.059520230659516	-23.114302715145875	-7.945217515513638	8	18.0	52.5	5.0	1000	64.03880231065989	0.0	0.005212348593158019	4.121276874683422	3.7188985126267924
