iteration	posterior	likelihood	prior	Nobs	Nfossils	root_obs	ext_obs	DA_counts	root_est	ext_est	q_est	a_est	sig2_est
0	-75.99231905186255	-66.42402908912378	-9.56828996273877	7	35.0	95.0	5.0	1000	112.98291452635937	0.0	0.0010096482404723579	1.1670170695259234	4.945590607024394
100	-48.18659895676038	-39.01008137958718	-9.176517577173199	7	35.0	95.0	5.0	1000	114.27736557469143	0.0	0.0009717937148656831	3.7425926538605037	4.710088804895811
200	-49.973754228467314	-40.72742928883167	-9.246324939635645	7	35.0	95.0	5.0	1000	137.03975920950455	0.0	0.0009895015386649705	3.1937576005014146	4.757529723022362
300	-51.08327360490115	-41.27312083342404	-9.810152771477114	7	35.0	95.0	5.0	1000	129.33334724432396	0.0	0.0014546544807214287	2.395138084863537	5.069844418894363
400	-52.18186583081619	-43.7176323094455	-8.464233521370698	7	35.0	95.0	5.0	1000	162.14548323700333	0.0	0.001234746800493155	2.5959301744309435	4.153599446515791
500	-48.755571482874736	-39.87169585586366	-8.883875627011074	7	35.0	95.0	5.0	1000	104.05893123949832	0.0	0.0008947188392533862	3.909173042641544	4.498558182609566
600	-48.376220852747785	-39.91005792511464	-8.466162927633144	7	35.0	95.0	5.0	1000	109.49627372754661	0.0	0.0017394235268803954	4.095917514161507	4.176098016467472
700	-48.30009821272708	-39.25221769382458	-9.047880518902495	7	35.0	95.0	5.0	1000	114.38497521008355	0.0	0.0015139584232004228	3.517970554307085	4.656624304427508
800	-49.52836066863891	-39.061425156039924	-10.466935512598988	7	35.0	95.0	5.0	1000	104.50841132930118	0.0	0.0007377526156867507	4.121662412333198	5.294377449653867
900	-51.03632565027129	-39.654286089814136	-11.382039560457152	7	35.0	95.0	5.0	1000	98.40698452220497	0.0	0.0013101620737933964	3.66836341150445	5.589374389400258
1000	-51.23174342651395	-39.7500507359758	-11.481692690538154	7	35.0	95.0	5.0	1000	119.39468631534206	0.0	0.0009173081591378128	3.0281836963922637	5.6077277106962935
1100	-48.28851228095158	-39.95089398635058	-8.337618294601004	7	35.0	95.0	5.0	1000	104.8160824285631	0.0	0.0006914923866993589	5.448671296865866	3.887369565202231
1200	-49.98094677106176	-41.07283768460621	-8.908109086455546	7	35.0	95.0	5.0	1000	115.96297581124907	0.0	0.0008248222830432714	3.230748295432239	4.51627533943092
1300	-48.26157445030107	-39.51486742689313	-8.746707023407932	7	35.0	95.0	5.0	1000	128.9962604090173	0.0	0.0009030312811723879	3.2384385020669093	4.3922158022327835
1400	-47.60710783654237	-39.249862545489606	-8.357245291052765	7	35.0	95.0	5.0	1000	111.18977432238158	0.0	0.000617400618195487	4.468175004888791	3.9131120936398016
1500	-47.180664692019946	-38.8276924092047	-8.352972282815248	7	35.0	95.0	5.0	1000	104.7819587909173	0.0	0.0019894215084926775	3.948031050887009	4.064125879812233
