iteration	posterior	likelihood	prior	Nobs	Nfossils	root_obs	ext_obs	DA_counts	root_est	ext_est	q_est		a_est	sig2_est
0	-311.94646265326253	-299.673080946163	-12.273381707099528	24700	17.0	50.0	2.5	1000	55.63222950321877	0.0	0.0018816281554050833	0.0	13.982850192479866
100	-189.12628030843538	-177.43034550491438	-11.695934803520991	24700	17.0	50.0	2.5	1000	56.42844357450204	0.0	0.0015379509992119477	0.00013539726025224062	13.849553671019445
200	-230.3665356107351	-219.49226566371783	-10.874269947017265	24700	17.0	50.0	2.5	1000	59.70603804048129	0.0	0.0013934693438762515	0.15416358303682948	13.627850534719068
300	-167.1536442666498	-157.3533066557711	-9.800337610878707	24700	17.0	50.0	2.5	1000	54.74782338450214	0.0	0.0007754788651323096	0.9948636922293903	13.212634218489729
400	-98.07267161291661	-88.60247743365707	-9.470194179259533	24700	17.0	50.0	2.5	1000	56.256551955188044	0.0	0.0005398070914289985	0.16755015308642282	13.0364645632608
500	-49.354344708690576	-40.30401725180376	-9.05032745688682	24700	17.0	50.0	2.5	1000	53.15897607100736	0.0	0.00020269775854665092	0.3095500156526936	12.708892630574297
600	-34.60783205977116	-26.09475679445325	-8.513075265317912	24700	17.0	50.0	2.5	1000	60.720275115228766	0.0	5.51238760052452e-05	0.5374409808768014	12.015426673061377
700	-34.07200450554385	-25.12757269633398	-8.944431809209872	24700	17.0	50.0	2.5	1000	58.6852830834551	0.0	3.293038450394023e-05	1.890941854074014	12.45202332796752
800	-35.10424028535283	-25.708871682942064	-9.395368602410768	24700	17.0	50.0	2.5	1000	62.447571353772645	0.0	3.049651829029019e-05	1.154329894961589	12.813313769624912
900	-35.17682247262201	-25.66664337232628	-9.51017910029573	24700	17.0	50.0	2.5	1000	54.081031526296655	0.0	5.3174593081559635e-05	0.9868272370518014	12.922865334992322
1000	-36.34434629789607	-25.84114629636367	-10.503200001532399	24700	17.0	50.0	2.5	1000	57.45398422836864	0.0	6.0546410332679143e-05	0.789534108189657	13.397779564531334
1100	-38.030170273947206	-25.639604306684245	-12.390565967262958	24700	17.0	50.0	2.5	1000	56.886947785369706	0.0	4.9224174843512276e-05	0.5206580420572269	13.929082199966567
1200	-36.76615884246218	-24.653368994275038	-12.112789848187145	24700	17.0	50.0	2.5	1000	62.345376201251035	0.0	1.3049446739476543e-05	3.2292398610761914	13.827624383257184
1300	-36.58441230090148	-24.445482766974344	-12.138929533927133	24700	17.0	50.0	2.5	1000	63.53890338640049	0.0	8.60662220347458e-06	4.41237711039467	13.82093806692262
