iteration	posterior	likelihood	prior	Nobs	Nfossils	root_obs	ext_obs	DA_counts	root_est	ext_est	q_est		a_est	sig2_est
0	-92.42980135859932	-81.293801308262	-11.13600005033732	19500	160.0	67.5	2.5	1000	72.99725639605167	0.0	0.0012405382423028232	0.0	13.463813003278702
100	-79.29630548688183	-69.26045452011806	-10.035850966763771	19500	160.0	67.5	2.5	1000	70.91220575265798	0.0	0.000724677406012274	0.21403026312526624	13.077709732412275
200	-77.68851102783708	-67.48331173912682	-10.20519928871026	19500	160.0	67.5	2.5	1000	73.89243002721692	0.0	0.0007532146110669541	0.2728833253162376	13.14572843901544
300	-76.33782393779896	-65.64931835264929	-10.688505585149667	19500	160.0	67.5	2.5	1000	73.33346734347532	0.0	0.00045691870004033587	1.245686362245661	13.295440080411698
400	-77.61992040354326	-64.51151881131696	-13.108401592226294	19500	160.0	67.5	2.5	1000	70.66952695842798	0.0	0.0003148596104714546	1.5732873559984437	13.872350017573035
500	-79.53976804652521	-67.39779889929082	-12.141969147234398	19500	160.0	67.5	2.5	1000	77.44265646735576	0.0	0.00038395687779864494	1.2858438327696038	13.681347477024056
600	-77.8326710698039	-67.28094168208695	-10.551729387716946	19500	160.0	67.5	2.5	1000	81.57172920567484	0.0	0.000147999524567716	2.7479094296047033	13.204783407352203
700	-74.50342423639815	-64.15733463633276	-10.346089600065387	19500	160.0	67.5	2.5	1000	81.35620337837446	0.0	8.941143248026361e-05	3.167196320772637	13.106686619704783
800	-74.35435866192087	-63.59831800942757	-10.756040652493294	19500	160.0	67.5	2.5	1000	75.40325118551998	0.0	6.773078825953175e-05	3.676444873478784	13.245923629819696
900	-75.3925578542667	-65.84588507477697	-9.54667277948972	19500	160.0	67.5	2.5	1000	83.98499246354083	0.0	9.66538255490964e-05	2.743912066209042	12.732808786776197
1000	-74.4886919295291	-64.72871180467511	-9.759980124853985	19500	160.0	67.5	2.5	1000	71.00255178740474	0.0	6.98737434815245e-05	4.056482355000514	12.825016627093655
1100	-73.24828458618735	-64.35133177722909	-8.896952808958263	19500	160.0	67.5	2.5	1000	78.21505013866549	0.0	8.057201766354298e-05	3.52571107720575	12.240057526261044
1200	-74.85403343187788	-66.33359889304792	-8.52043453882996	19500	160.0	67.5	2.5	1000	79.71444368549516	0.0	0.0001376079705386209	2.8223299303389333	11.886491989829116
1300	-73.10650071231913	-64.81665913416143	-8.289841578157713	19500	160.0	67.5	2.5	1000	73.7863874193594	0.0	0.00012055476010509486	3.1936674695810514	11.482717447828334
1400	-73.6486766902234	-65.03132092264686	-8.617355767576537	19500	160.0	67.5	2.5	1000	74.91869646013741	0.0	0.0001060934563998826	3.046111488515767	11.974697854232161
1500	-72.67601127220578	-64.18183179996367	-8.494179472242106	19500	160.0	67.5	2.5	1000	80.40265124518275	0.0	4.071696554429288e-05	4.367184271697352	11.638950118572518
1600	-73.01141306111927	-64.42373921836919	-8.587673842750071	19500	160.0	67.5	2.5	1000	92.50975307183211	0.0	2.6046215164687033e-05	4.077731310569007	11.724139324667116
1700	-72.65932108685776	-64.2006945804378	-8.458626506419957	19500	160.0	67.5	2.5	1000	90.7865939197328	0.0	2.201140733996317e-05	4.5762560083695885	11.452113371762035
1800	-73.32214259154522	-64.86346482226628	-8.45867776927894	19500	160.0	67.5	2.5	1000	98.04369022211715	0.0	2.2560345216507437e-05	4.113654178335719	11.466800984660988
1900	-74.02652223018512	-65.55480290578119	-8.471719324403939	19500	160.0	67.5	2.5	1000	103.37950686918039	0.0	2.1345640219050385e-05	3.925776312817467	11.485788149644621
2000	-72.89667969466518	-64.63731971923458	-8.259359975430595	19500	160.0	67.5	2.5	1000	99.07302577810903	0.0	2.090938850091447e-05	4.178659245872497	10.91539731382087
2100	-73.64944418903906	-65.2862675564406	-8.363176632598446	19500	160.0	67.5	2.5	1000	83.02614323676414	0.0	2.1819681237295814e-05	4.889990679044097	11.221301482776926
2200	-72.7310737375466	-64.36291451183479	-8.36815922571181	19500	160.0	67.5	2.5	1000	90.60868988605566	0.0	2.239353200945271e-05	4.577531963557992	11.248855004490673
2300	-74.5449413882531	-66.11653243470356	-8.428408953549532	19500	160.0	67.5	2.5	1000	82.30947049068024	0.0	2.0223685478686392e-05	5.203359880469407	11.35432008408989
2400	-72.87898409953681	-64.37704633227918	-8.50193776725763	19500	160.0	67.5	2.5	1000	96.67739109307063	0.0	1.6071732890653665e-05	4.512699724363593	11.477692676709259
