iteration	posterior	likelihood	prior	Nobs	Nfossils	root_obs	ext_obs	DA_counts	root_est	ext_est	q_est		a_est	sig2_est
0	-88.20070198724629	-77.05993110220857	-11.140770885037727	19500	160.0	70.0	2.5	1000	74.27168514280982	0.0	0.0011894791851153135	0.0	13.46398454422487
100	-77.75719626754642	-66.54246595906203	-11.214730308484384	19500	160.0	70.0	2.5	1000	74.55791289467399	0.0	0.00046301846104097237	1.029308480217443	13.455647416890454
200	-78.2922328014056	-67.63648564875935	-10.655747152646256	19500	160.0	70.0	2.5	1000	74.70163581437298	0.0	0.0005221465604820141	0.9686633246933039	13.289944095964657
300	-77.70853112679866	-67.83827101433374	-9.870260112464923	19500	160.0	70.0	2.5	1000	80.8449289576111	0.0	0.00020196116998511644	1.7937205552782225	12.94319232411159
400	-75.76986628332547	-66.28914813909329	-9.480718144232187	19500	160.0	70.0	2.5	1000	76.48923965966863	0.0	0.0003816890213820085	1.0908442942471905	12.782036006481542
500	-76.86687588955961	-67.19682409689959	-9.670051792660015	19500	160.0	70.0	2.5	1000	76.98159826671642	0.0	0.0004797223002702191	0.7947917060790084	12.893464910451266
600	-78.71375100894828	-69.47095934081092	-9.242791668137357	19500	160.0	70.0	2.5	1000	75.26360142960145	0.0	0.0004909058989942656	0.6450212825876285	12.660734726555026
700	-78.49622986188527	-69.40289749871643	-9.093332363168848	19500	160.0	70.0	2.5	1000	72.55275636058421	0.0	0.0006187044319482581	0.275237533235111	12.581736681808085
800	-77.45791552117575	-67.67278227321879	-9.78513324795696	19500	160.0	70.0	2.5	1000	75.59659635882656	0.0	0.0005903672158763696	0.5779897950406998	12.958887978631115
900	-78.80323309155663	-69.77340395750971	-9.029829134046917	19500	160.0	70.0	2.5	1000	75.79884190620339	0.0	0.0006163576522626046	0.400334637288675	12.537140533164415
1000	-76.06330149468694	-66.88437645944903	-9.178925035237912	19500	160.0	70.0	2.5	1000	76.97699322930129	0.0	0.0005512452579748638	0.732566666993279	12.627254533403477
1100	-78.994394921003	-69.70418968216981	-9.290205238833195	19500	160.0	70.0	2.5	1000	76.38099287881815	0.0	0.0006124302261261041	0.5290171574405024	12.703476766115527
1200	-75.05349125255705	-64.46773246419045	-10.585758788366608	19500	160.0	70.0	2.5	1000	74.15023615930357	0.0	0.0003711654164908223	1.3570232902604387	13.253723890756694
1300	-77.34643092869827	-66.5255141710671	-10.820916757631167	19500	160.0	70.0	2.5	1000	78.25621431572792	0.0	0.0002987615534073132	1.3364036506680144	13.32427186093299
1400	-75.74216596122866	-64.96902662087398	-10.77313934035469	19500	160.0	70.0	2.5	1000	73.3190663938552	0.0	0.0003206568159434592	1.5963294525480327	13.310367813906874
